Close,Timestamp,High,Low,Open
4164.58759549,1506643200,4215.10989997,4151.00000001,4189.8783878
4044.51992048,1506650400,4159.80728907,4010.1,4151.4
4030.0,1506657600,4106.36288,4020.0,4038.49855968
4096.49999502,1506664800,4115.0625,4024.99999837,4031.32250697
4104.82635124,1506672000,4139.36,4082.79301595,4096.42999503
4205.9,1506679200,4222.79999999,4086.7,4103.92
4192.99999975,1506686400,4245.0,4166.99999958,4208.93
4199.99999999,1506693600,4211.0,4173.00000001,4187.9999995
4186.86999854,1506700800,4240.0,4145.20401895,4196.10000002
4177.99999992,1506708000,4199.99999998,4165.99999999,4186.86999817
4191.85,1506715200,4211.0,4175.00000033,4181.07189999
4168.0678793,1506722400,4200.0,4138.89999999,4191.20000001
4241.48853268,1506729600,4261.74527304,4164.00000001,4170.0
4208.79890005,1506736800,4245.5,4194.40000001,4241.48853271
4257.99999999,1506744000,4258.51961642,4205.48146996,4212.18606983
4319.99999991,1506751200,4325.0,4255.00468247,4257.99999999
4293.88977743,1506758400,4329.37399349,4275.0,4323.99999993
4303.17884461,1506765600,4338.86248237,4287.42300018,4287.42300018
4320.06499996,1506772800,4330.99887697,4300.0,4303.17884464
4350.43775547,1506780000,4359.99999998,4309.00000001,4318.99999996
4333.99999993,1506787200,4377.89999998,4311.99999001,4350.43775547
4351.0,1506794400,4373.9999999,4328.59082985,4330.99999988
4342.86066721,1506801600,4390.0,4316.83462032,4351.0
4365.00000006,1506808800,4366.99999999,4297.84282791,4342.86066714
4358.19082139,1506816000,4390.35579999,4320.0,4365.00000006
4320.0,1506823200,4358.19082139,4285.00000004,4358.19082119
4323.42089672,1506830400,4332.0639935,4297.68386705,4319.99999996
4337.91864424,1506837600,4347.86796132,4311.1,4323.58085625
4316.0,1506844800,4342.39999988,4301.00000009,4336.9277571
4317.66628897,1506852000,4338.16262654,4315.59753009,4316.0
4282.99999997,1506859200,4317.29682798,4255.51288978,4317.2
4313.25580401,1506866400,4318.04106037,4280.00000001,4282.99999997
4307.00000004,1506873600,4330.71290232,4295.0,4317.0
4326.59999999,1506880800,4338.80047401,4300.00000001,4313.76594704
4368.0,1506888000,4379.0,4319.0,4326.59999999
4412.79348634,1506895200,4421.0,4367.92999996,4367.99999999
4416.99875025,1506902400,4440.0,4393.96745495,4412.79348634
4426.0,1506909600,4436.31757916,4397.0,4420.59999996
4465.99999999,1506916800,4466.0,4424.8955487,4426.0
4430.69260205,1506924000,4470.00000006,4430.69260205,4464.80999996
4478.56987589,1506931200,4485.99999989,4430.14030268,4435.0
4388.51,1506938400,4486.99999999,4388.3,4478.56987589
4426.0,1506945600,4429.8,4375.0,4388.31000001
4394.9999993,1506952800,4442.0,4373.00000008,4425.00449572
4382.50000003,1506960000,4429.99999995,4370.0,4394.99999927
4410.0,1506967200,4430.0,4358.0,4382.5
4375.00000006,1506974400,4420.7163,4371.0871283,4410.0
4401.0,1506981600,4406.52490234,4363.91952207,4375.00000014
4412.23956908,1506988800,4425.93490968,4380.6677,4401.0
4426.0,1506996000,4434.01234,4407.00400118,4412.23956899
4304.0,1507003200,4430.00950784,4300.0,4426.0
4284.99999976,1507010400,4327.6,4250.0,4304.0
4288.0,1507017600,4335.0,4270.07056448,4285.0
4295.01209551,1507024800,4317.87156981,4233.0,4288.5
4233.00000009,1507032000,4299.19659106,4216.0,4297.36587429
4294.0,1507039200,4294.0,4230.1124756,4239.09785397
4286.33410028,1507046400,4308.0099996,4260.0,4292.99999999
4269.79270082,1507053600,4300.0,4254.88402555,4290.79999997
4272.82918964,1507060800,4290.0,4257.36254638,4269.79270121
4308.88,1507068000,4315.0,4258.24510125,4258.24510125
4307.73649162,1507075200,4313.74999997,4280.0,4311.05341807
4299.99999787,1507082400,4310.97232094,4281.97892103,4307.73649162
4341.65889805,1507089600,4350.835,4296.1380102,4299.99999784
4332.47209568,1507096800,4350.83575743,4327.00074506,4341.0
4253.9,1507104000,4336.99999988,4238.0,4336.99999988
4248.28133454,1507111200,4255.44709996,4220.0,4242.76600003
4227.99999991,1507118400,4263.79999999,4173.30560003,4248.28133454
4221.99999993,1507125600,4230.0,4191.50354664,4226.21990146
4205.36376908,1507132800,4225.83947744,4181.2009999,4221.9999999
4204.08888615,1507140000,4211.14879408,4176.0,4205.78430545
4217.6,1507147200,4221.64257885,4182.70433034,4204.57949999
4213.30042629,1507154400,4228.69595353,4202.76109234,4217.6
4231.766,1507161600,4242.0,4206.04246258,4213.30042629
4170.30000065,1507168800,4241.99999996,4157.50059197,4232.1891766
4146.0,1507176000,4175.30000086,4136.81955342,4171.0
4155.74247402,1507183200,4166.39348117,4142.28571615,4145.5854
4206.14014752,1507190400,4207.17499996,4131.00000007,4155.74247402
4239.5,1507197600,4250.0,4201.30940003,4206.14014753
4308.4239,1507204800,4330.50139449,4238.36672133,4238.54395002
4326.0,1507212000,4339.5,4280.48183102,4308.4239
4296.357,1507219200,4326.79448674,4285.7800248,4326.79448674
4364.71443905,1507226400,4368.58692255,4292.57944225,4296.357
4328.74332593,1507233600,4368.58692254,4328.74332593,4368.58692254
4317.0654709,1507240800,4361.0,4310.0,4328.11104071
4333.27999927,1507248000,4341.21,4298.32,4317.06547089
4326.00000078,1507255200,4339.99999966,4317.06547091,4333.27999887
4386.09179096,1507262400,4386.09179096,4311.19053766,4330.9999993
4408.99999939,1507269600,4414.04799988,4377.09179096,4386.09179096
4406.10000062,1507276800,4410.427159,4385.2242005,4409.0
4399.99393,1507284000,4423.75492629,4389.0000003,4410.0
4351.0,1507291200,4410.55556843,4334.06328791,4400.35299599
4384.60001204,1507298400,4400.23926133,4346.0,4350.59029962
4348.64428586,1507305600,4400.9999999,4331.11423994,4384.60001204
4338.95127074,1507312800,4360.0,4311.00000001,4346.0
4335.13096891,1507320000,4359.89999999,4334.46724643,4346.54279962
4371.63623916,1507327200,4378.9207812,4335.56448203,4335.56448203
4373.42749395,1507334400,4394.6875,4356.07764485,4371.63623912
4371.63136949,1507341600,4380.621906,4358.0,4380.621906
4382.99999876,1507348800,4399.99,4363.05529015,4371.63136949
4329.75207844,1507356000,4383.25188216,4328.44602872,4377.81317941
4344.54620003,1507363200,4357.82150643,4325.00000001,4329.75207884
4330.08823872,1507370400,4347.18451778,4314.00000001,4338.69139318
4356.01817339,1507377600,4368.7667,4320.11000005,4330.07409981
4356.99999997,1507384800,4369.84521494,4334.55591985,4363.9
4359.78747846,1507392000,4365.0,4327.0,4349.36820514
4338.97416748,1507399200,4369.845215,4336.00000006,4359.78747846
4345.95120773,1507406400,4359.99999988,4335.74623841,4345.19999678
4440.0,1507413600,4480.0,4346.04189837,4353.0
4448.68184011,1507420800,4475.76925203,4433.0,4440.0
4440.60000159,1507428000,4458.04373117,4422.0,4448.68184019
4439.99999982,1507435200,4447.35609888,4420.71604367,4440.60000159
4453.0,1507442400,4468.45638796,4434.61000193,4434.61000193
4457.10000009,1507449600,4469.3,4451.18523977,4453.0
4470.5,1507456800,4489.29931641,4457.0,4457.10000009
4533.31072925,1507464000,4542.89999999,4465.99999945,4470.5
4585.99999997,1507471200,4586.0,4520.0,4532.99999997
4578.99999997,1507478400,4590.87464371,4541.4,4585.99999997
4600.0,1507485600,4612.7704151,4545.0,4580.0
4586.00000162,1507492800,4626.26806638,4575.84257779,4596.2
4611.00000019,1507500000,4633.39225828,4583.0,4585.99999999
4610.69582651,1507507200,4622.0,4580.0,4617.75757253
4638.99999935,1507514400,4641.58160548,4609.0,4610.2969803
4601.00000221,1507521600,4645.30000004,4580.0,4638.99999938
4585.48470545,1507528800,4609.80790371,4553.12640386,4609.80790371
4589.00000042,1507536000,4589.00000275,4564.70514114,4585.48470542
4600.00000024,1507543200,4625.00000996,4584.0,4589.00000273
4620.09999985,1507550400,4620.09999985,4588.84909875,4603.32528762
4653.08314465,1507557600,4679.0,4616.81273705,4620.1950354
4720.0,1507564800,4729.9,4635.99999945,4649.755823
4800.2,1507572000,4888.0,4704.43878868,4720.0
4821.81515338,1507579200,4845.0,4742.0,4800.2
4787.65755,1507586400,4833.22026929,4750.0,4811.68934199
4822.91273755,1507593600,4889.87854204,4775.12680303,4782.86989244
4789.895,1507600800,4835.4615696,4779.25750082,4820.18054283
4839.34109227,1507608000,4839.34109229,4783.74469011,4784.00000001
4788.0,1507615200,4859.35460942,4785.00010002,4839.34109224
4780.50000036,1507622400,4824.04435528,4755.1237755,4785.00010001
4810.1,1507629600,4839.00000003,4765.09097945,4780.50000036
4831.99999988,1507636800,4855.54447107,4802.33764992,4813.30367306
4798.32111052,1507644000,4840.00000021,4787.28500692,4831.99999984
4900.0,1507651200,4918.0,4796.45671223,4810.07999884
4889.58099985,1507658400,4939.13,4865.8720918,4900.0
4847.22077389,1507665600,4905.0,4843.0,4894.49949568
4770.0,1507672800,4847.22077392,4714.83272866,4845.395
4770.0,1507680000,4795.22766216,4730.35368966,4770.0
4742.0,1507687200,4809.21339997,4730.6399758,4769.9999993
4760.20000107,1507694400,4777.99999999,4720.0,4742.87725461
4793.94236962,1507701600,4814.99999999,4760.2,4763.52048429
4809.15792485,1507708800,4825.1,4787.1000046,4797.2769692
4800.72733239,1507716000,4838.39999996,4800.0,4802.7060156
4782.99999985,1507723200,4806.82499971,4753.44912063,4802.99999999
4839.9999998,1507730400,4840.0,4768.09200664,4781.99999997
4836.89999994,1507737600,4869.0,4824.7478087,4839.99999989
4847.79999691,1507744800,4875.47850202,4820.0,4840.0
4811.09300229,1507752000,4856.79765286,4789.00000001,4847.09999967
4820.00000001,1507759200,4835.0,4794.73000042,4807.6
4847.99989856,1507766400,4850.0,4820.00000001,4826.0
4868.99999994,1507773600,4872.8,4837.0,4847.99989819
4912.47271619,1507780800,4916.99999999,4847.59546034,4863.1
5044.00000007,1507788000,5050.0,4895.00000079,4915.47271508
5152.1,1507795200,5216.7773023,5027.38966678,5044.00000018
5180.50670594,1507802400,5276.99999967,5110.0,5164.51935974
5190.42305967,1507809600,5249.37113,5177.0,5180.50670594
5330.0,1507816800,5335.9,5190.0,5190.42305967
5292.0,1507824000,5420.0,5265.0,5330.0000099
5314.0,1507831200,5360.0,5246.9451718,5292.0
5299.04546582,1507838400,5380.00000003,5280.00000001,5314.0
5441.55460001,1507845600,5444.36749996,5288.2899993,5288.28999942
5540.0,1507852800,5541.0,5385.60000002,5444.36749995
5740.00000001,1507860000,5862.0,5534.46000003,5541.00000001
5542.13301204,1507867200,5825.00000004,5480.68789646,5748.0
5650.0,1507874400,5678.0,5487.0,5541.0
5755.79999958,1507881600,5767.99999999,5644.6074392,5650.0
5655.04000003,1507888800,5765.99999996,5585.30000001,5750.00000003
5670.0,1507896000,5677.99999997,5556.0,5665.1055174
5749.0,1507903200,5823.99999998,5670.0,5670.0
5722.96561392,1507910400,5760.39998994,5682.39489434,5744.00000003
5526.10000045,1507917600,5727.32738415,5500.0,5725.0
5603.76269882,1507924800,5647.99000001,5526.10000053,5526.10000053
5646.6291435,1507932000,5652.0,5520.60672641,5603.63269867
5629.78392709,1507939200,5646.81105826,5590.0,5646.81105826
5687.23019333,1507946400,5718.87867233,5616.13669035,5629.78392719
5614.00000001,1507953600,5709.20144528,5587.75818465,5687.23019333
5625.0,1507960800,5644.99999997,5560.176205,5614.00000003
5639.99999987,1507968000,5669.10000001,5596.13,5625.00000009
5715.0,1507975200,5775.07480001,5616.5607359,5638.0
5713.99999996,1507982400,5740.08332984,5660.0,5715.39990234
5719.99998974,1507989600,5770.0,5680.59999999,5713.99999996
5750.0,1507996800,5780.68042598,5710.01000033,5719.99998974
5716.0,1508004000,5773.99999999,5671.0,5750.0
5734.99999987,1508011200,5749.99999987,5686.92008463,5716.0
5832.72549999,1508018400,5850.0,5719.39729075,5734.99999979
5865.0,1508025600,5875.0,5790.00000019,5839.99999995
5796.4082618,1508032800,5880.87,5781.00000002,5863.0
5794.00000072,1508040000,5829.0,5744.94662363,5796.4082618
5771.49650213,1508047200,5820.60300008,5750.00000004,5794.0
5549.99999994,1508054400,5783.51215003,5454.13763,5783.51215003
5438.0,1508061600,5605.0,5438.0,5545.02928839
5551.4177826,1508068800,5551.4177826,5434.14000003,5438.0
5527.00000036,1508076000,5591.77590993,5508.20000003,5551.4177826
5501.3096004,1508083200,5546.73647255,5458.5,5528.0
5514.0,1508090400,5533.79999998,5485.87557169,5503.0
5562.7466836,1508097600,5562.7466836,5460.8,5514.0
5715.0,1508104800,5750.00000003,5558.04645313,5558.04645313
5673.6159979,1508112000,5735.0,5652.61035359,5715.00000001
5617.49999973,1508119200,5714.0,5615.65327159,5673.6159979
5657.99999994,1508126400,5698.0000014,5602.60983298,5615.65327159
5639.9,1508133600,5674.67129443,5568.80951381,5659.61675401
5654.99999954,1508140800,5664.0,5565.0,5639.9
5755.99999997,1508148000,5761.8,5629.1,5654.99999953
5692.20000009,1508155200,5765.0,5668.1,5755.49923831
5706.0,1508162400,5729.08963988,5670.0,5692.203
5689.10000079,1508169600,5709.99999989,5638.34682449,5706.0
5731.0,1508176800,5731.0,5679.0,5699.8999997
5728.60208105,1508184000,5750.0,5682.99999955,5731.00000016
5765.0,1508191200,5800.0,5700.45330928,5723.04641499
5609.54063888,1508198400,5780.10765528,5600.99999994,5765.0
5650.39049999,1508205600,5666.00000003,5595.99999997,5607.20375171
5609.99999996,1508212800,5669.26780494,5605.0,5641.27902908
5633.00000003,1508220000,5678.49999997,5594.1432489,5609.99999996
5676.90370051,1508227200,5689.0,5627.68133054,5633.00000003
5560.0011,1508234400,5681.54638768,5525.0,5681.54638768
5586.55610822,1508241600,5606.93816769,5512.68447392,5560.00110001
5588.0,1508248800,5609.4,5560.54992913,5590.0
5619.99999967,1508256000,5642.38418387,5555.26064098,5589.99999982
5622.99999917,1508263200,5648.47367277,5604.90492908,5613.00000003
5571.03069993,1508270400,5642.1,5557.00000001,5622.99999914
5609.38701781,1508277600,5619.073017,5558.67741788,5571.03069993
5475.0,1508284800,5609.3870178,5466.0,5609.3870178
5493.09,1508292000,5512.66104206,5438.0,5475.00000001
5499.49889926,1508299200,5552.17076875,5480.0,5493.09
5278.891,1508306400,5500.0,5255.3,5499.49889911
5344.99999961,1508313600,5399.0,5219.00000004,5278.89099997
5298.3639771,1508320800,5344.99999961,5212.26751878,5344.99999961
5160.50104118,1508328000,5335.90192127,5160.50104118,5295.5555
5337.99999995,1508335200,5365.02672779,5100.0,5160.50104118
5375.99999985,1508342400,5435.56830255,5320.00000001,5336.6533
5382.00000132,1508349600,5435.79084317,5355.15584583,5374.99999994
5487.00949695,1508356800,5540.2307,5380.00000129,5388.99999972
5562.99999973,1508364000,5596.0,5485.99900086,5485.99900089
5637.90918112,1508371200,5645.0,5495.86543267,5569.64953294
5626.78894057,1508378400,5644.99999979,5568.04224982,5637.90918112
5590.0999997,1508385600,5661.77156384,5583.19438213,5626.78894147
5607.05685507,1508392800,5620.41588929,5532.0,5583.19438244
5698.99999982,1508400000,5700.00000009,5578.29448999,5607.05685507
5678.0079082,1508407200,5717.85005808,5661.1,5688.79425611
5725.0,1508414400,5737.90918111,5630.53951223,5679.99999997
5640.5,1508421600,5737.7999997,5614.42929333,5737.7999997
5669.81193793,1508428800,5688.06605277,5622.22222223,5640.5
5626.87,1508436000,5675.26059243,5610.0,5663.97000005
5718.50000001,1508443200,5719.23411429,5608.0,5626.87
5696.65487095,1508450400,5728.99999978,5686.11349231,5718.5
5688.0,1508457600,5719.99999999,5681.0,5696.65487095
5693.07332306,1508464800,5702.99999997,5657.60233651,5687.89459423
5672.58980869,1508472000,5714.5,5649.98549997,5693.07332302
5636.00000999,1508479200,5690.09056776,5600.09056759,5672.58980869
5647.99999974,1508486400,5676.06304251,5629.55112798,5643.99999897
5649.4045783,1508493600,5677.99999994,5636.21810639,5647.99999959
5690.999999,1508500800,5698.0,5638.0,5649.40457833
5939.8,1508508000,6000.0,5688.15449917,5691.999999
5950.03,1508515200,5983.995,5890.0,5939.8
6077.99999994,1508522400,6078.81485359,5959.13366275,5960.09999993
5959.6,1508529600,6095.0,5927.79999996,6077.99999994
5992.0,1508536800,6014.64962499,5945.1,5959.6
6050.0,1508544000,6077.13499463,5943.00000001,5990.0
6103.60999988,1508551200,6121.75294894,6043.00000006,6052.99999999
6080.99999957,1508558400,6158.84265999,6020.0,6103.60999985
6109.99999983,1508565600,6115.0,6040.0,6080.0
6090.0,1508572800,6109.99999951,6051.0,6103.00000027
6115.99999994,1508580000,6118.20019775,6065.08,6093.1160192
6098.99999361,1508587200,6148.17698082,6067.0,6115.99999994
6151.0000002,1508594400,6180.0,6098.99999364,6099.89999888
5988.89736092,1508601600,6175.00000067,5865.0,6160.0
6026.65262414,1508608800,6053.00051038,5950.0,5987.0
6049.09999997,1508616000,6111.29736605,6023.97316356,6026.65262414
6009.33864396,1508623200,6085.01743534,5980.0,6049.0
6019.81777841,1508630400,6069.99999999,6000.77133606,6009.33864396
5938.13300013,1508637600,6030.66974729,5925.5312458,6019.81777841
5864.7455954,1508644800,5939.03200511,5759.0,5938.13300026
5922.28852662,1508652000,5948.66605469,5785.0,5863.99999986
5785.91650001,1508659200,5925.0,5781.0,5922.39999997
5800.00000026,1508666400,5846.99999997,5707.36180313,5785.0
5847.90000435,1508673600,5886.99999992,5762.03612189,5800.00000026
6000.00000003,1508680800,6029.44602503,5840.0,5847.90000435
5975.63519697,1508688000,6000.00000015,5933.00000001,6000.00000006
5868.52598339,1508695200,5981.99999996,5830.60000015,5964.00000015
5886.75487619,1508702400,5921.8135783,5830.00000001,5860.97855931
5963.68434001,1508709600,6016.26,5880.12444603,5886.75487619
6009.00000003,1508716800,6015.32682083,5910.13592016,5975.0
5950.21000024,1508724000,6007.99999999,5919.66207013,6007.99999999
5952.99999969,1508731200,6058.99999998,5912.69375071,5966.99999914
5883.99999994,1508738400,5949.57972156,5845.00836225,5939.00000001
5849.99999991,1508745600,5899.391929,5775.8160001,5874.5
5880.216,1508752800,5900.01124015,5837.22000006,5846.88249005
5707.50000004,1508760000,5890.46101323,5500.0,5880.216
5778.59999934,1508767200,5816.00405634,5635.10000006,5707.50000004
5835.00000016,1508774400,5856.60991406,5709.2298791,5776.82965398
5909.59999999,1508781600,5938.79999998,5759.99999999,5840.0
5884.99999978,1508788800,5992.91828522,5855.0,5909.8
5899.99999999,1508796000,5925.0,5798.03347769,5884.99999976
5612.67988574,1508803200,5900.0,5572.0,5900.0
5639.71406038,1508810400,5693.0,5522.15689561,5624.43749952
5717.0,1508817600,5722.98228768,5563.91072926,5639.98829824
5717.76969348,1508824800,5783.32656123,5670.80339976,5717.0
5654.67026861,1508832000,5765.0,5600.0,5722.87643572
5708.72524766,1508839200,5711.0,5639.16253421,5647.63711215
5643.9758654,1508846400,5708.73519995,5571.9999999,5708.72524766
5628.99999987,1508853600,5672.47849943,5589.76255134,5646.921238
5703.52618603,1508860800,5731.85964989,5620.38741333,5620.38741333
5670.00000001,1508868000,5720.99999999,5628.27259977,5703.08939906
5465.38751001,1508875200,5670.00000001,5465.38751001,5669.99999995
5508.76,1508882400,5540.0,5460.0,5465.00000049
5382.0,1508889600,5530.0,5370.00000052,5500.00000003
5542.00000019,1508896800,5542.00000019,5362.39,5383.0
5490.056771,1508904000,5569.58549532,5450.881232,5542.00000022
5559.99999998,1508911200,5589.49708833,5464.27559331,5488.1608264
5602.0,1508918400,5636.31103731,5552.00000004,5552.00000004
5513.42772826,1508925600,5615.10990552,5476.15204752,5602.00000001
5519.0,1508932800,5534.0,5424.23700073,5513.42772826
5460.00000003,1508940000,5529.99999999,5400.70917166,5519.0
5514.95034719,1508947200,5550.0,5457.9999999,5460.00000006
5641.0,1508954400,5648.12,5503.86300021,5514.95034719
5650.9,1508961600,5690.0,5614.95848808,5641.0
5709.31000001,1508968800,5745.0,5626.00088,5650.9
5684.737471,1508976000,5743.3497883,5684.737471,5709.31000001
5767.0,1508983200,5778.00000001,5680.99999975,5684.737471
5710.00000022,1508990400,5774.99999996,5690.698,5762.900001
5731.99999996,1508997600,5732.79999996,5669.10470001,5711.00000001
5737.0,1509004800,5749.00000001,5689.84999961,5715.1000026
5870.0,1509012000,5870.0,5720.0,5737.0
5886.0,1509019200,5968.0,5863.43328089,5870.0
5934.99999992,1509026400,5950.0,5862.03083431,5887.00000015
5940.0,1509033600,5960.0,5912.29751053,5934.99999992
5883.85639995,1509040800,5954.99999964,5825.02325276,5940.76612412
5824.11552079,1509048000,5903.27761984,5785.29990002,5885.0
5880.00000001,1509055200,5915.0,5784.21,5824.11552074
5950.0,1509062400,5999.00201,5866.59999999,5882.00000001
5932.90000007,1509069600,5975.48799944,5900.01847684,5950.0
5828.72960599,1509076800,5937.67357432,5807.00000017,5932.90000011
5874.99999996,1509084000,5880.86816668,5784.0,5821.14819757
5899.0,1509091200,5910.6820151,5840.34471436,5875.0
5817.49153416,1509098400,5905.0,5809.824974,5899.0
5760.94836656,1509105600,5835.09188951,5685.98000001,5823.04653868
5749.0,1509112800,5786.44432222,5727.0000001,5760.94836656
5728.99999938,1509120000,5798.99999974,5725.95351925,5752.66699662
5736.65973875,1509127200,5773.511239,5683.1844118,5728.99999916
5745.32,1509134400,5781.0,5700.11,5736.65973875
5756.51178353,1509141600,5780.0,5730.74210964,5748.97373645
5821.4636136,1509148800,5870.32000074,5756.51178354,5756.51178354
5729.45417235,1509156000,5822.80823022,5715.0,5821.17254041
5769.0,1509163200,5783.25999881,5711.87614481,5723.50334439
5784.03041556,1509170400,5796.38790953,5749.0,5771.95259093
5722.9029132,1509177600,5789.34329789,5720.0,5770.30416398
5664.46813187,1509184800,5757.99999999,5654.0,5721.3
5717.57999974,1509192000,5719.718576,5641.0,5665.03457927
5685.74486477,1509199200,5727.0,5650.0,5717.08
5717.971436,1509206400,5720.55381786,5680.38418744,5685.74486477
5779.16499972,1509213600,5779.16500025,5710.2678212,5718.00000001
5734.44525441,1509220800,5775.34111275,5698.83519237,5768.00000003
5719.0,1509228000,5753.0,5707.0,5733.99999964
5688.54053471,1509235200,5723.80656965,5680.0,5719.0
5728.06090088,1509242400,5730.97601203,5670.0,5690.54053452
5760.6,1509249600,5775.5,5702.28462698,5726.0
5801.77649693,1509256800,5850.0,5736.0,5762.29924963
5769.84793729,1509264000,5820.0,5760.50000009,5815.17514859
5816.2913233,1509271200,5838.47702961,5747.00001,5769.84793729
5774.20105295,1509278400,5817.45082249,5750.00000001,5796.70710397
5975.00000028,1509285600,5990.0,5775.00000025,5785.82216745
5944.46200407,1509292800,5990.0,5921.29113235,5975.00000036
6140.36461888,1509300000,6142.87533362,5944.46200407,5949.99999997
6140.00000041,1509307200,6248.63,6069.83142857,6142.0
6155.0,1509314400,6230.0,6099.99,6140.00000049
6149.99999961,1509321600,6172.61738845,6100.0,6155.0
6155.83302014,1509328800,6172.79844211,6096.9540977,6146.93251059
6135.0,1509336000,6186.37981609,6132.90989482,6155.83302011
6159.99999988,1509343200,6190.99999999,6101.1,6135.0
6160.0,1509350400,6190.0,6128.17920004,6159.99999976
6162.6,1509357600,6246.07500019,6153.0,6160.0
6156.43992673,1509364800,6189.53264975,6119.04503644,6162.6
6079.738278,1509372000,6163.15484997,6004.39742146,6156.43992634
6118.31349997,1509379200,6118.3135,6045.29336846,6079.999998
6084.85999909,1509386400,6140.8895,6071.31,6118.31349997
6099.86500211,1509393600,6130.71527248,6073.00000006,6078.0
6125.0,1509400800,6150.00000057,6091.0,6094.93089474
6142.99601341,1509408000,6163.68199142,6119.4,6121.35190656
6134.0,1509415200,6150.0,6109.40946052,6142.99601341
6159.00000069,1509422400,6180.96639011,6131.0,6140.02785199
6106.99999987,1509429600,6174.24489073,6091.09,6167.0
6166.90000019,1509436800,6173.0,6099.99999999,6106.99999983
6239.0,1509444000,6240.0,6150.70000041,6169.215955
6342.0,1509451200,6345.1,6195.0005007,6240.0
6355.0000001,1509458400,6425.0,6290.0,6335.99999992
6355.00000006,1509465600,6395.72,6323.95885101,6355.00000011
6352.10966654,1509472800,6369.99999995,6290.0,6364.99999997
6390.98967833,1509480000,6395.00100292,6335.00000008,6350.39613216
6450.02162843,1509487200,6475.44007663,6376.63183066,6395.00100292
6411.61841158,1509494400,6458.16855047,6370.0,6455.0
6405.52060937,1509501600,6449.999777,6392.25484,6407.0000003
6397.76782114,1509508800,6420.80786751,6351.0,6405.52060948
6386.0,1509516000,6399.72000009,6369.0,6397.76782112
6536.99999999,1509523200,6546.42689468,6386.0,6386.0
6560.00000009,1509530400,6599.0,6494.46889654,6534.99000001
6468.85054501,1509537600,6579.02811362,6450.71901605,6560.00000009
6553.98305585,1509544800,6555.98599831,6468.85054502,6471.6629145
6587.30956867,1509552000,6621.0,6540.80002104,6553.98305585
6608.10295333,1509559200,6610.0,6554.5044647,6590.0
6565.0,1509566400,6606.99999997,6530.0,6604.34716563
6739.791199,1509573600,6739.791199,6562.79490487,6565.00000001
6779.60760518,1509580800,6909.34639556,6710.42971257,6739.79119899
6868.86921621,1509588000,6889.0,6702.08831439,6780.0
6838.33736164,1509595200,6888.90100358,6810.71276132,6878.92362658
6912.99999979,1509602400,6948.44200001,6838.33736164,6840.0
6957.00000026,1509609600,6960.1936538,6890.0,6912.99999971
6897.0,1509616800,7281.42800003,6607.30296794,6957.00000026
7000.0,1509624000,7055.0,6684.66797491,6900.0
7027.50999986,1509631200,7045.0,6884.63064596,7019.99999989
6950.0,1509638400,7027.50999986,6850.0,7027.50999986
6959.99989993,1509645600,6980.00000009,6820.00000001,6962.04795176
7080.1651269,1509652800,7120.99999987,6935.00000006,6960.0
7025.0,1509660000,7087.79984862,6984.54899997,7080.1651269
6984.16567547,1509667200,7043.35726519,6921.23923663,7025.0
7189.84388448,1509674400,7224.99999996,6982.31629575,6990.00000003
7213.9393628,1509681600,7259.0,7121.32683409,7189.84388501
7276.99999997,1509688800,7291.00000002,7160.0,7213.9393628
7354.99999997,1509696000,7388.00000047,7231.10000001,7276.99999997
7285.00000028,1509703200,7438.62920135,7214.07459859,7350.31073344
7207.00000073,1509710400,7312.59645776,7137.57854676,7285.00000039
7330.47280429,1509717600,7355.0,7140.0,7209.99999994
7266.0,1509724800,7349.99999959,7230.0,7345.18655348
7244.77069653,1509732000,7320.0,7225.0,7266.0
7058.99999989,1509739200,7265.8596293,7000.0,7248.0
7124.35999982,1509746400,7200.00000003,7052.09980065,7058.99999989
7031.82525868,1509753600,7124.35999982,6864.16306531,7124.35999982
7152.52841212,1509760800,7170.00000011,7031.82525868,7034.99999973
7124.99917911,1509768000,7217.72136217,7124.57748652,7157.90326614
7179.99999999,1509775200,7205.31131381,7077.00000004,7126.0
7115.5999999,1509782400,7190.0,7090.74,7176.2
7088.992911,1509789600,7122.53833162,7049.00000004,7106.0
7292.10000024,1509796800,7295.0,7080.0,7088.992911
7320.0,1509804000,7348.99999,7253.32096763,7290.0
7332.7359997,1509811200,7400.0,7291.97454161,7320.0
7371.10967651,1509818400,7385.02456519,7299.18820148,7327.26047039
7387.0,1509825600,7440.00000004,7348.09656717,7371.10967651
7365.99999999,1509832800,7424.59999987,7310.49999955,7390.57512467
7369.46177909,1509840000,7400.0,7250.3,7360.00000009
7381.40053178,1509847200,7412.34846367,7315.99999995,7369.46177906
7428.56519992,1509854400,7456.86666639,7384.601466,7396.12198948
7425.00000039,1509861600,7478.687,7338.22497949,7428.56520025
7429.1159774,1509868800,7457.0,7392.14481246,7430.0
7551.100269,1509876000,7551.100269,7400.9999999,7429.11597783
7569.4305694,1509883200,7599.0,7470.0,7550.0
7512.1,1509890400,7596.95,7495.76556368,7569.43056937
7505.0,1509897600,7550.0,7481.49661283,7510.00000027
7570.0,1509904800,7577.98844409,7501.90000011,7508.55900168
7340.99999991,1509912000,7578.5835498,7340.0,7570.0
7379.16813705,1509919200,7440.75652925,7301.00010001,7340.99999993
